ZNR,DATE,forecast,lower_95,upper_95
1182,2028-08-01,19702.535619896466,12846.394235084295,26558.677004708636
1182,2028-09-01,20992.063117818925,14054.851088381241,27929.27514725661
1182,2028-10-01,21165.79659348934,14148.488542736453,28183.104644242227
1182,2028-11-01,20464.657355358413,13367.850928131975,27561.46378258485
1182,2028-12-01,19231.54945007079,12054.79794172399,26408.30095841759
1182,2029-01-01,18514.398780760333,11216.92333838977,25811.874223130897
1182,2029-02-01,19816.689704951168,12405.11493538925,27228.264474513086
1182,2029-03-01,20167.314519782496,12656.439451490965,27678.189588074027
1182,2029-04-01,20517.157388754873,12915.320493295381,28118.994284214365
1182,2029-05-01,21188.78611776037,13500.655980145686,28876.916255375054
1182,2029-06-01,21640.350402565986,13868.74631422521,29411.954490906763
1182,2029-07-01,20667.536787849443,12814.322407190073,28520.751168508814
1182,2029-08-01,20096.33770655899,12162.860514208558,28029.81489890942
1182,2029-09-01,21385.836826049745,13373.142577456169,29398.53107464332
1182,2029-10-01,21559.462263446574,13468.364289695008,29650.56023719814
1182,2029-11-01,20858.309045197508,12689.259042958893,29027.359047436123
1182,2029-12-01,19625.30203445155,11377.724853077636,27872.879215825466
1182,2030-01-01,18942.76455338776,10577.928903982085,27307.60020279343
1182,2030-02-01,20245.05185948006,11767.714106301944,28722.389612658175
1182,2030-03-01,20595.6771300077,12021.074589454578,29170.279670560827
1182,2030-04-01,20945.50475894911,12281.859223030988,29609.150294867235
1182,2030-05-01,21617.1542692778,12868.96716823515,30365.341370320446
1182,2030-06-01,22068.714311893487,13238.649976948682,30898.77864683829
1182,2030-07-01,21095.899297915144,12185.681855787207,30006.116740043082
1182,2030-08-01,20524.700941217154,11535.550421936141,29513.85146049817
1182,2030-09-01,21814.196780126604,12747.040943428128,30881.35261682508
1182,2030-10-01,21987.809728167274,12843.352244438687,31132.26721189586
1182,2030-11-01,21286.654893799507,12065.246991040725,30508.06279655829
1182,2030-12-01,20053.659546585586,10754.635641698309,29352.68345147286
1184,2025-01-01,9597.219565288313,8020.209128804856,11174.23000177177
1184,2025-02-01,10353.469114999712,8465.776303955647,12241.161926043778
1184,2025-03-01,10579.326363225173,8545.89150071565,12612.761225734695
1184,2025-04-01,10734.94120953463,8613.445628761365,12856.436790307896
1184,2025-05-01,11529.248036912639,9343.953940174177,13714.5421336511
1184,2025-06-01,11829.120352518745,9591.469559491732,14066.771145545757
1184,2025-07-01,11197.650887122589,8913.52743673715,13481.774337508028
1184,2025-08-01,10556.681221537121,8229.357976109004,12884.004466965238
1184,2025-09-01,11397.958555051922,9029.41119246812,13766.505917635724
1184,2025-10-01,11618.324865788683,9209.84767113247,14026.802060444898
1184,2025-11-01,10939.338725705693,8491.81816891894,13386.859282492445
1184,2025-12-01,10090.264383676364,7604.237651455856,12576.29111589687
1184,2026-01-01,10124.031281447478,7560.328800294637,12687.73376260032
1184,2026-02-01,10830.01495056391,8205.3934704504,13454.636430677418
1184,2026-03-01,11027.59219399075,8350.383117058449,13704.80127092305
1184,2026-04-01,11239.242047927008,8514.408247241754,13964.075848612261
1184,2026-05-01,11997.181795535551,9227.624820257128,14766.738770813974
1184,2026-06-01,12266.036449134255,9453.548322408873,15078.524575859637
1184,2026-07-01,11620.141071806313,8765.926299017789,14474.355844594837
1184,2026-08-01,10950.74856187067,8055.695283981214,13845.801839760126
1184,2026-09-01,11793.761392243192,8858.578656974452,14728.944127511932
1184,2026-10-01,12019.877586074988,9045.156128038401,14994.599044111575
1184,2026-11-01,11344.848473831891,8331.058424011226,14358.638523652557
1184,2026-12-01,10493.268328587368,7440.662051393306,13545.874605781431
1184,2027-01-01,10721.148602221409,7578.134500157832,13864.162704284985
1184,2027-02-01,11429.638794593691,8217.396763558738,14641.880825628645
1184,2027-03-01,11628.627088455985,8358.421455689211,14898.83272122276
1184,2027-04-01,11837.447002031568,8515.489935160196,15159.404068902939
1184,2027-05-01,12597.214949327288,9226.984385500007,15967.44551315457
1184,2027-06-01,12867.630112358223,9451.190119767629,16284.070104948818
1184,2027-07-01,12222.460379258886,8761.140931939137,15683.779826578635
1184,2027-08-01,11554.499110321318,8049.241361738272,15059.756858904364
1184,2027-09-01,12397.424217586085,8848.954144598521,15945.89429057365
1184,2027-10-01,12623.25060331282,9032.157324077152,16214.343882548486
1184,2027-11-01,11948.022072264808,8314.761318475115,15581.282826054501
1184,2027-12-01,11096.56811301926,7421.354193970243,14771.782032068279
1184,2028-01-01,11611.525834534154,7846.918121496186,15376.13354757212
1184,2028-02-01,12319.889748280053,8484.467262060323,16155.312234499783
1184,2028-03-01,12518.806953847601,8623.414186623893,16414.19972107131
1184,2028-04-01,12727.76942243661,8778.337828858537,16677.201016014682
1184,2028-05-01,13487.445272207344,9487.28870729197,17487.60183712272
1184,2028-06-01,13757.781823490022,9708.866169349174,17806.69747763087
1184,2028-07-01,13112.575535495987,9016.1678678025,17208.983203189477
1184,2028-08-01,12444.54216741282,8301.53991900707,16587.54441581857
1184,2028-09-01,13287.471693592877,9098.567889435351,17476.375497750403
1184,2028-10-01,13513.31267834952,9279.069404921695,17747.555951777347
1184,2028-11-01,12838.09419299912,8558.941594360102,17117.24679163814
1184,2028-12-01,11986.633877102995,7662.750870942367,16310.516883263623
1184,2029-01-01,12570.390881735468,8156.984205613927,16983.797557857008
1184,2029-02-01,13278.761156770946,8792.71449860606,17764.807814935833
1184,2029-03-01,13477.681943413678,8929.586080270272,18025.777806557082
1184,2029-04-01,13686.637230781256,9082.23915025379,18291.035311308722
1184,2029-05-01,14446.317719971026,9788.81931312495,19103.816126817102
1184,2029-06-01,14716.65823132611,10007.956051949233,19425.360410702986
1184,2029-07-01,14071.453784787467,9312.76881101412,18830.138758560814
1184,2029-08-01,13403.424048704153,8595.620422582866,18211.22767482544
1184,2029-09-01,14246.353352280952,9390.098142120729,19102.608562441175
1184,2029-10-01,14472.193601610314,9568.027128801466,19376.36007441916
1184,2029-11-01,13796.974610207093,8845.30657239196,18748.642648022225
1184,2029-12-01,12945.51461452771,7946.497331030877,17944.531898024543
1184,2030-01-01,13579.338965080813,8490.396042217348,18668.28188794428
1184,2030-02-01,14287.708919665845,9124.374052966601,19451.043786365088
1184,2030-03-01,14486.629525911641,9259.24464070039,19714.014411122895
1184,2030-04-01,14695.5851750338,9409.727910251993,19981.442439815608
1184,2030-05-01,15455.26543051247,10114.036661407466,20796.494199617475
1184,2030-06-01,15725.605742378593,10330.840083296622,21120.371401460565
1184,2030-07-01,15080.401203076497,9633.278780846995,20527.523625306
1184,2030-08-01,14412.371284030913,8913.726928627164,19911.015639434663
1184,2030-09-01,15255.300598821366,9705.778634610884,20804.82256303185
1184,2030-10-01,15481.140885197925,9881.26270916397,21081.01906123188
1184,2030-11-01,14805.921919287164,9156.079936638882,20455.763901935446
1184,2030-12-01,13954.461907476845,8254.787642691625,19654.136172262064
1187,2025-01-01,17521.290946586814,14047.684245455246,20994.897647718382
1187,2025-02-01,19200.923669279844,14717.404789531338,23684.44254902835
1187,2025-03-01,19421.656062644906,14216.713212050312,24626.5989132395
1187,2025-04-01,20027.960793465667,14215.71795746134,25840.203629469994
1187,2025-05-01,19355.454384908313,13000.547728479294,25710.36104133733
1187,2025-06-01,20146.795599041157,13293.964740541855,26999.62645754046
1187,2025-07-01,22926.459392948716,15610.045454282064,30242.873331615367
1187,2025-08-01,21287.49167117721,13535.318126954284,29039.665215400135
1187,2025-09-01,19892.552257751697,11727.885904829089,28057.218610674303
1187,2025-10-01,19883.651077017596,11326.364741915377,28440.937412119813
1187,2025-11-01,19907.124492888106,10974.461976878425,28839.787008897787
1187,2025-12-01,18484.94190323149,9192.054778031366,27777.829028431617
1187,2026-01-01,18592.86425768939,7989.735836826219,29195.99267855256
1187,2026-02-01,20268.05310734053,8694.930266537833,31841.175948143224
1187,2026-03-01,20456.87509877421,8040.347597787028,32873.40259976139
1187,2026-04-01,21183.06945797929,7991.0781375049155,34375.06077845367
1187,2026-05-01,20399.800731848634,6479.462691746681,34320.13877195059
1187,2026-06-01,21131.062394388195,6519.773393442976,35742.35139533341
1187,2026-07-01,24269.973781215318,8999.289672847566,39540.65788958307
1187,2026-08-01,22621.64850565727,6718.980434931949,38524.3165763826
1187,2026-09-01,20942.58510801161,4432.133179461314,37453.03703656191
1187,2026-10-01,20998.84213571658,3902.207126920668,38095.47714451249
1187,2026-11-01,21014.921096193313,3351.5478336903616,38678.294358696265
1187,2026-12-01,19592.785923762654,1380.3023570098703,37805.269490515435
1187,2027-01-01,19577.17192772671,-15.503623538104875,39169.84747899153
1187,2027-02-01,21253.514836615417,543.2725234496393,41963.757149781195
1187,2027-03-01,21450.62385509006,-273.1671006695324,43174.41481084965
1187,2027-04-01,22145.683269741363,-533.2383054931561,44824.60484497588
1187,2027-05-01,21391.179155378486,-2200.4656939859815,44982.82400474296
1187,2027-06-01,22138.043281054124,-2331.2175817630086,46607.30414387125
1187,2027-07-01,25183.659242452646,-132.4985562587026,50499.817041163995
1187,2027-08-01,23537.764093021164,-2597.7712911853887,49673.299477227716
1187,2027-09-01,21932.4867652189,-4997.480786832155,48862.45431726995
1187,2027-10-01,21971.8224192076,-5729.796122178635,49673.44096059384
1187,2027-11-01,21989.821695576073,-6462.52548642446,50442.16887757661
1187,2027-12-01,20567.674209046818,-8616.095467110306,49751.443885203946
1187,2028-01-01,20441.980537490395,-10162.104510586963,51046.065585567754
1187,2028-02-01,22118.02374096791,-9702.586553323672,53938.63403525949
1187,2028-03-01,22312.980645612,-10640.102911249931,55266.06420247393
1187,2028-04-01,23016.125703577534,-11020.551800814545,57052.80320796961
1187,2028-05-01,22254.151513575867,-12829.423156098994,57337.72618325073
1187,2028-06-01,22996.963730582735,-13102.218116450786,59096.145577616255
1187,2028-07-01,26066.808208963368,-11019.905021518804,63153.52143944554
1187,2028-08-01,24420.28196372144,-13628.26047795258,62468.82440539546
1187,2028-09-01,22795.84263480245,-16190.783870983942,61782.469140588844
1187,2028-10-01,22839.572714225797,-17063.083421171985,62742.22884962358
1187,2028-11-01,22857.073290835135,-17941.04828786374,63655.19486953401
1187,2028-12-01,21434.9290022371,-20239.420823528715,63109.27882800291
1187,2029-01-01,21202.630598806136,-21960.738420675647,64365.99961828792
1187,2029-02-01,22878.751634799177,-21599.711622697723,67357.21489229608
1187,2029-03-01,23074.26743636938,-22646.40670707028,68794.94157980903
1187,2029-04-01,23775.312679199793,-23144.566713665532,70695.19207206511
1187,2029-05-01,23015.278443420364,-25070.961258633426,71101.51814547415
1187,2029-06-01,23759.14292786189,-25464.967654876404,72983.25351060019
1187,2029-07-01,26822.69533959031,-23513.319008364517,77158.70968754514
1187,2029-08-01,25176.332987867063,-26247.475144161384,76600.1411198955
1187,2029-09-01,23556.869967993756,-28932.171555244866,76045.91149123237
1187,2029-10-01,23599.45882949792,-29933.61730055458,77132.53495955042
1187,2029-11-01,23617.08891680435,-30940.04441455836,78174.22224816706
1187,2029-12-01,22194.943797714077,-33367.37521586597,77757.26281129412
1187,2030-01-01,21919.923306985118,-35201.65078715844,79041.49740112867
1187,2030-02-01,23596.024130128266,-34931.73616005564,82123.78442031218
1187,2030-03-01,23791.39478799398,-36077.718792439,83660.50836842696
1187,2030-04-01,24492.985345950176,-36678.83484651776,85664.80553841812
1187,2030-05-01,23732.4473104013,-38712.20773077684,86177.10235157944
1187,2030-06-01,24476.038524430187,-39215.22824157073,88167.3052904311
1187,2030-07-01,27541.224965298083,-37372.485721032026,92454.93565162818
1187,2030-08-01,25894.820050963957,-40218.66718256545,92008.30728449336
1187,2030-09-01,24274.06469989993,-43017.79110806684,91565.9205078667
1187,2030-10-01,24316.949931966956,-44132.98590490369,92766.8857688376
1187,2030-11-01,24334.546385768743,-45254.19791301833,93923.29068455582
1187,2030-12-01,22912.40148235456,-47796.81204766972,93621.61501237884
1188,2025-01-01,18327.922169852653,15120.40679694902,21535.437542756285
1188,2025-02-01,20023.667972089082,16202.344859551844,23844.99108462632
1188,2025-03-01,20436.24757297596,16380.566011437506,24491.929134514416
1188,2025-04-01,21288.703738059703,17134.001309375075,25443.40616674433
1188,2025-05-01,20537.438543311087,16338.147744538166,24736.729342084007
1188,2025-06-01,20970.5916572398,16749.963463973385,25191.21985050621
1188,2025-07-01,19382.597932334058,15151.055377979807,23614.14048668831
1188,2025-08-01,18479.60623371869,14242.05656297105,22717.155904466326
1188,2025-09-01,20582.449815268657,16341.326560131998,24823.573070405317
1188,2025-10-01,20842.853670476266,16599.428429917767,25086.278911034766
1188,2025-11-01,20879.58104465055,16634.551260216467,25124.61082908463
1188,2025-12-01,19305.893608118204,15059.657874600009,23552.1293416364
1188,2026-01-01,20266.60996218535,15183.673923322283,25349.546001048417
1188,2026-02-01,21929.165255815897,16521.443977517123,27336.88653411467
1188,2026-03-01,22314.96349429249,16766.45802377175,27863.46896481323
1188,2026-04-01,23168.082057215826,17553.938586383807,28782.225528047846
1188,2026-05-01,22395.305496391957,16748.354704672056,28042.256288111857
1188,2026-06-01,22819.450765947084,17154.84922422021,28484.05230767396
1188,2026-07-01,21232.309010014083,15557.443455488341,26907.174564539826
1188,2026-08-01,20326.69355184221,14645.363591282663,26008.023512401756
1188,2026-09-01,22429.037473591132,16743.29900684395,28114.775940338313
1188,2026-10-01,22694.580965380504,17005.59616450448,28383.565766256528
1188,2026-11-01,22727.871595119213,17036.32081880364,28419.422371434786
1188,2026-12-01,21154.402170203975,15460.694300848947,26848.110039559004
1188,2027-01-01,21954.02570118106,15562.106494413732,28345.94490794839
1188,2027-02-01,23617.944905101816,16936.06142249197,30299.828387711663
1188,2027-03-01,24004.861297023366,17190.85998720867,30818.86260683806
1188,2027-04-01,24857.909260798246,17979.028425466444,31736.790096130047
1188,2027-05-01,24086.056858185737,17172.833469894988,30999.280246476486
1188,2027-06-01,24510.5834404552,17577.704657944145,31443.462222966256
1188,2027-07-01,22923.393458571256,15978.32736145089,29868.45955569162
1188,2027-08-01,22017.887200711702,15064.634739598121,28971.139661825284
1188,2027-09-01,24120.248929882422,17161.05363456787,31079.444225196974
1188,2027-10-01,24385.56263394328,17421.72987023411,31349.395397652446
1188,2027-11-01,24419.003383214935,17451.314197657353,31386.692568772516
1188,2027-12-01,22845.52323317161,15874.454475935925,29816.591990407294
1188,2028-01-01,23666.562048020278,16080.274418564175,31252.84967747638
1188,2028-02-01,25330.420551465853,17476.625234929146,33184.21586800256
1188,2028-03-01,25717.287261707155,17736.641649770136,33697.932873644175
1188,2028-04-01,26570.33816691782,18524.713063326468,34615.96327050917
1188,2028-05-01,25798.444820669334,17716.82731655364,33880.06232478502
1188,2028-06-01,26222.95448426614,18119.737886371615,34326.17108216067
1188,2028-07-01,24635.766587563558,16518.50043441019,32753.032740716924
1188,2028-08-01,23730.255476158054,15603.098641273717,31857.41231104239
1188,2028-09-01,25832.616400213796,17697.95521963989,33967.2775807877
1188,2028-10-01,26097.94024500181,17957.187955005043,34238.692534998576
1188,2028-11-01,26131.374354354688,17985.38755562973,34277.36115307965
1188,2028-12-01,24557.894673463947,16407.20119106105,32708.588155866844
1188,2029-01-01,25247.344489771436,16534.12688799407,33960.5620915488
1188,2029-02-01,26911.205673164048,17944.631971364775,35877.77937496332
1188,2029-03-01,27298.07457721641,18207.321541198762,36388.827613234054
1188,2029-04-01,28151.125351705443,18994.500940393642,37307.749763017244
1188,2029-05-01,27379.23381392579,18184.757908525775,36573.70971932581
1188,2029-06-01,27803.744224707887,18585.684069517607,37021.80437989817
1188,2029-07-01,26216.556235682976,16982.571972656173,35450.54049870978
1188,2029-08-01,25311.045338590455,16065.441833428302,34556.648843752606
1188,2029-09-01,27413.40629813852,18158.69303133557,36668.11956494147
1188,2029-10-01,27678.729694843118,18416.410493891315,36941.04889579492
1188,2029-11-01,27712.164097526198,18443.158270124404,36981.16992492799
1188,2029-12-01,26138.684395887365,16863.561881889626,35413.806909885105
1188,2030-01-01,26862.874434283352,17062.286787400786,36663.46208116592
1188,2030-02-01,28526.73549926345,18482.495561861775,38570.975436665125
1188,2030-03-01,28913.60430638466,18746.504418110653,39080.70419465867
1188,2030-04-01,29766.655086645886,19532.41834528226,40000.89182800951
1188,2030-05-01,28994.763468963123,18720.7433529344,39268.78358499185
1188,2030-06-01,29419.273846732103,19119.68542886818,39718.86226459603
1188,2030-07-01,27832.08586178531,17514.701662846768,38149.47006072385
1188,2030-08-01,26926.574955223565,16595.829177963806,37257.32073248332
1188,2030-09-01,29028.935913203197,18687.443557830982,39370.428268575415
1188,2030-10-01,29294.259329704626,18943.600844664536,39644.91781474472
1188,2030-11-01,29327.69371942777,18968.841179391027,39686.546259464514
1188,2030-12-01,27754.214018705534,17387.77278390784,38120.655253503224
1189,2025-01-01,18560.339776867026,16203.016539283723,20917.66301445033
1189,2025-02-01,19705.873079536766,16871.528501245688,22540.217657827845
1189,2025-03-01,19747.373018682112,16688.719653528096,22806.026383836128
1189,2025-04-01,19466.84521470021,16275.008117296713,22658.68231210371
1189,2025-05-01,19842.846208401963,16556.812015980322,23128.880400823604
1189,2025-06-01,20355.50510122239,16993.84801508954,23717.162187355236
1189,2025-07-01,19389.59454658482,15961.912947878387,22817.276145291253
1189,2025-08-01,18751.752490560903,15263.363050253145,22240.14193086866
1189,2025-09-01,20356.817257279297,16810.861270207242,23902.773244351352
1189,2025-10-01,20106.654384442543,16505.073180111754,23708.235588773332
1189,2025-11-01,19813.46190469158,16157.368870793718,23469.55493858944
1189,2025-12-01,18506.383190801607,14795.971031914665,22216.79534968855
1189,2026-01-01,18535.597370892225,14688.739654747513,22382.455087036935
1189,2026-02-01,19787.642978416818,15838.512316351653,23736.77364048198
1189,2026-03-01,19884.483765974048,15850.757494960671,23918.210036987424
1189,2026-04-01,19615.986670766757,15508.318390138731,23723.654951394783
1189,2026-05-01,20040.295879999754,15864.68753132278,24215.90422867673
1189,2026-06-01,20560.346878955876,16320.32441954776,24800.36933836399
1189,2026-07-01,19595.13554857815,15292.936316105486,23897.334781050813
1189,2026-08-01,18966.923377113904,14604.095622215707,23329.7511320121
1189,2026-09-01,20570.778076690272,16148.471804944631,24993.084348435914
1189,2026-10-01,20303.90405648448,15822.975726085497,24784.832386883463
1189,2026-11-01,20010.021049587696,15470.953176369932,24549.08892280546
1189,2026-12-01,18706.678182972544,14109.188984733431,23304.167381211657
1189,2027-01-01,18875.593751851247,14153.285474246626,23597.90202945587
1189,2027-02-01,20129.93764807888,15307.89353280687,24951.981763350894
1189,2027-03-01,20227.97460979561,15322.124397108937,25133.824822482282
1189,2027-04-01,19959.75112861322,14979.463204605137,24940.039052621305
1189,2027-05-01,20385.080844371532,15335.595940016681,25434.56574872638
1189,2027-06-01,20905.29285138857,15789.687715501525,26020.897987275617
1189,2027-07-01,19940.099796320024,14760.33324428224,25119.86634835781
1189,2027-08-01,19312.090612675616,14069.525496576243,24554.65572877499
1189,2027-09-01,20915.921159052585,15611.573418670396,26220.268899434774
1189,2027-10-01,20648.69898113356,15283.317895761898,26014.08006650522
1189,2027-11-01,20354.801892043324,14928.768303682136,25780.835480404512
1189,2027-12-01,19051.53717196789,13564.424159307964,24538.65018462782
1189,2028-01-01,19238.19709527569,13627.905522991787,24848.48866755959
1189,2028-02-01,20492.589010263935,14781.035546116103,26204.14247441177
1189,2028-03-01,20590.650965379275,14793.891597265821,26387.410333492728
1189,2028-04-01,20322.433210558345,14449.574001300956,26195.292419815734
1189,2028-05-01,20747.784232944585,14803.848927831285,26691.719538057885
1189,2028-06-01,21267.999604983248,15255.911908361522,27280.087301604974
1189,2028-07-01,20302.806933944477,14224.41427943058,26381.199588458374
1189,2028-08-01,19674.801988065934,13531.380637017563,25818.223339114305
1189,2028-09-01,21278.632031153757,15071.12595813735,27486.13810417016
1189,2028-10-01,21011.402587656794,14740.496725658699,27282.30844965489
1189,2028-11-01,20717.505204907637,14383.514421065052,27051.49598875022
1189,2028-12-01,19414.242115868827,13016.64122926128,25811.843002476373
1189,2029-01-01,19735.078207287683,13214.949652453899,26255.206762121466
1189,2029-02-01,20989.47112445969,14366.439665926117,27612.502582993264
1189,2029-03-01,21087.533601205043,14377.723618693835,27797.34358371625
1189,2029-04-01,20819.31596590401,14031.628241030157,27607.003690777863
1189,2029-05-01,21244.667432963128,14383.959259959694,28105.37560596656
1189,2029-06-01,21764.88287523279,14833.961196484628,28695.804553980954
1189,2029-07-01,20799.690212210546,13800.317615737662,27799.06280868343
1189,2029-08-01,20171.68535477466,13105.072097492866,27238.298612056456
1189,2029-09-01,21775.51538735946,14642.550524913322,28908.4802498056
1189,2029-10-01,21508.28579223112,14309.605273203753,28706.966311258486
1189,2029-11-01,21214.388403353503,13950.25762700649,28478.519179700517
1189,2029-12-01,19911.12534835431,12580.947668034749,27241.303028673872
1189,2030-01-01,20187.58127406348,12735.00448464874,27640.15806347822
1189,2030-02-01,21441.974212150963,13884.848309582634,28999.10011471929
1189,2030-03-01,21540.036699782682,13894.491550219758,29185.581849345606
1189,2030-04-01,21271.819066976022,13546.575618473154,28997.06251547889
1189,2030-05-01,21697.170543315413,13896.94687712696,29497.394209503866
1189,2030-06-01,22217.385987050788,14344.893081212085,30089.87889288949
1189,2030-07-01,21252.193324195847,13309.124801264868,29195.261847126825
1189,2030-08-01,20624.18846860575,12611.701343399076,28636.675593812422
1189,2030-09-01,22228.018500971353,14146.957787459069,30309.079214483638
1189,2030-10-01,21960.788902678483,13811.751602149197,30109.82620320777
1189,2030-11-01,21666.891513672967,13450.104563901858,29883.678463444077
1189,2030-12-01,20363.62845938418,12078.441919428062,28648.8149993403
1190,2025-01-01,11575.457739035803,9789.611443295735,13361.30403477587
1190,2025-02-01,12007.792869162979,9880.002786822188,14135.58295150377
1190,2025-03-01,12170.031998311257,9911.688623352022,14428.375373270492
1190,2025-04-01,12425.176490522077,10111.72369130305,14738.629289741104
1190,2025-05-01,12051.675019459915,9713.466316095279,14389.883722824552
1190,2025-06-01,12248.675648942153,9898.674964396498,14598.676333487809
1190,2025-07-01,11749.282118968113,9393.296927796988,14105.267310139237
1190,2025-08-01,11430.140582685824,9070.901652426404,13789.379512945245
1190,2025-09-01,12146.564932759502,9785.424209459146,14507.705656059858
1190,2025-10-01,12287.784600303625,9925.447240007306,14650.121960599943
1190,2025-11-01,12437.569669910212,10074.421788465828,14800.717551354595
1190,2025-12-01,11906.242835701065,9542.504810145138,14269.980861256992
1190,2026-01-01,11504.281900119036,8706.92509753639,14301.638702701683
1190,2026-02-01,11954.7796044618,8987.800807650698,14921.758401272904
1190,2026-03-01,12124.099084002373,9083.431906876567,15164.76626112818
1190,2026-04-01,12393.325930813444,9318.319281057087,15468.3325805698
1190,2026-05-01,12016.923623120529,8924.810935411802,15109.036310829255
1190,2026-06-01,12217.22221204883,9115.972694426151,15318.471729671508
1190,2026-07-01,11722.631740237412,8616.133991977373,14829.12948849745
1190,2026-08-01,11405.203336642822,8295.459405683301,14514.947267602343
1190,2026-09-01,12114.789808295638,9002.883735872012,15226.695880719264
1190,2026-10-01,12261.839147506864,9148.384088807185,15375.294206206543
1190,2026-11-01,12414.23903819421,9299.594135290317,15528.883941098102
1190,2026-12-01,11882.974743123166,8767.355937879373,14998.59354836696
1190,2027-01-01,11505.139746218585,8021.492343271078,14988.787149166092
1190,2027-02-01,11954.81399165788,8317.990717691247,15591.637265624513
1190,2027-03-01,12123.826725247738,8417.276711786408,15830.376738709068
1190,2027-04-01,12392.39353703383,8651.734416622458,16133.052657445201
1190,2027-05-01,12016.14692356567,8257.570364713585,15774.723482417754
1190,2027-06-01,12216.29491771826,8447.591499562208,15984.998335874312
1190,2027-07-01,11721.477349510315,7946.608552800528,15496.346146220101
1190,2027-08-01,11403.9696246526,7625.057521228826,15182.881728076374
1190,2027-09-01,12113.890402495555,8332.124788635012,15895.656016356099
1190,2027-10-01,12260.658344734271,8476.731447905668,16044.585241562874
1190,2027-11-01,12412.932307484429,8627.258324933191,16198.606290035666
1190,2027-12-01,11881.665601111526,8094.497430114673,15668.83377210838
1190,2028-01-01,11428.01904290446,7315.209042800727,15540.829043008192
1190,2028-02-01,11877.733506801946,7623.3340404654355,16132.132973138456
1190,2028-03-01,12046.761288424983,7725.416845906126,16368.10573094384
1190,2028-04-01,12315.360236680834,7959.939864413129,16670.78060894854
1190,2028-05-01,11939.106131318287,7565.014357700833,16313.197904935741
1190,2028-06-01,12139.261475674546,7754.146397070832,16524.37655427826
1190,2028-07-01,11644.45495567625,7252.326768598736,16036.583142753765
1190,2028-08-01,11326.951097266952,6930.0181009359685,15723.884093597935
1190,2028-09-01,12036.855660177185,7636.384594909348,16437.326725445022
1190,2028-10-01,12183.63726667079,7780.378194711768,16586.896338629813
1190,2028-11-01,12335.91734557171,7930.32486058179,16741.50983056163
1190,2028-12-01,11804.650758939824,7397.004946679856,16212.296571199793
1190,2029-01-01,11389.056024310965,6682.9142596395095,16095.19778898242
1190,2029-02-01,11838.768537307478,6998.404841220256,16679.132233394703
1190,2029-03-01,12007.795589272515,7101.949553294061,16913.64162525097
1190,2029-04-01,12276.392978232878,7336.107419375375,17216.67853709038
1190,2029-05-01,11900.139236768853,6940.330366821392,16859.948106716314
1190,2029-06-01,12100.294224562938,7128.553891475372,17072.034557650506
1190,2029-07-01,11605.487168455322,6625.8892662924745,16585.08507061817
1190,2029-08-01,11287.983122460777,6302.815991820346,16273.150253101208
1190,2029-09-01,11997.888472405466,7008.4856066183065,16987.291338192626
1190,2029-10-01,12144.66941573625,7151.82973732279,17137.50909414971
1190,2029-11-01,12296.949197809416,7301.161004316627,17292.737391302202
1190,2029-12-01,11765.68260537769,6767.248536016002,16764.116674739376
1190,2030-01-01,11297.152464705476,6019.456186704927,16574.848742706024
1190,2030-02-01,11746.865072393339,6340.056371870646,17153.67377291603
1190,2030-03-01,11915.892159775205,6444.381739431799,17387.40258011861
1190,2030-04-01,12184.489624417576,6677.99327230575,17690.985976529402
1190,2030-05-01,11808.235865293056,6281.334988459975,17335.13674212614
1190,2030-06-01,12008.39087039356,6468.658512388859,17548.12322839826
1190,2030-07-01,11513.583840306397,5965.158146416041,17062.009534196754
1190,2030-08-01,11196.079803416578,5641.320323086232,16750.839283746926
1190,2030-09-01,11905.985115162897,6346.282824588966,17465.68740573683
1190,2030-10-01,12052.766090680248,6488.961427897969,17616.57075346253
1190,2030-11-01,12205.045887160013,6637.655616427216,17772.43615789281
1190,2030-12-01,11673.779295009837,6103.125066851133,17244.43352316854
1191,2025-01-01,43468.294725501095,35557.858289459604,51378.731161542586
1191,2025-02-01,46217.40657162492,33979.321678072374,58455.49146517746
1191,2025-03-01,48642.02367799112,33320.65992072577,63963.387435256474
1191,2025-04-01,49608.60871841165,31722.776486812,67494.4409500113
1191,2025-05-01,49151.295897032716,29025.53518691842,69277.05660714701
1191,2025-06-01,49764.149560209014,27623.896650175848,71904.40247024217
1191,2025-07-01,46891.77144932002,22905.62452711948,70877.91837152056
1191,2025-08-01,45023.6728757525,19323.87329260432,70723.47245890068
1191,2025-09-01,48036.98732117843,20730.86800180677,75343.10664055009
1191,2025-10-01,49948.71429826575,21125.6574510434,78771.7711454881
1191,2025-11-01,48518.65430016548,18254.59872680858,78782.70987352237
1191,2025-12-01,46941.70677139622,15302.213831769113,78581.19971102332
1191,2026-01-01,43687.0317861847,8908.71375898779,78465.34981338162
1191,2026-02-01,46449.23166278651,8422.337369694673,84476.12595587835
1191,2026-03-01,48739.850699740346,7750.36985937586,89729.33154010483
1191,2026-04-01,49903.767070020665,6149.53318917031,93658.00095087102
1191,2026-05-01,49290.98340562475,2936.7880746496885,95645.1787365998
1191,2026-06-01,50024.44702939899,1208.555217678113,98840.33884111987
1191,2026-07-01,47368.54410091869,-3790.7272220721643,98527.81542390955
1191,2026-08-01,45605.185021682875,-7794.728847769649,99005.09889113539
