ZNR,DATE,DTVMS,ISTCOVID19,BEZIRK,AUSPENDLER,POP,PKW_DENSITY,BICYCLE,BIKESHARING,BY_FOOT,CAR,CARSHARING,MOTORBIKE,PUBLIC_TRANSPORT
1075,2018-02-01,35004.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-03-01,37752.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-04-01,40208.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-05-01,40863.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-06-01,42329.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-07-01,38492.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-08-01,37711.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-09-01,41133.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-10-01,42710.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-11-01,40319.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2018-12-01,35876.0,0.0,1220.0,0.107,187007.0,437.74,0.069069069069069,0.0,0.2632632632632632,0.2832832832832833,0.001001001001001,0.005005005005005,0.3783783783783783
1075,2019-01-01,34281.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-02-01,36385.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-03-01,39704.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-04-01,40048.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-05-01,41960.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-06-01,41098.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-07-01,37719.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-08-01,35074.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-09-01,40647.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-10-01,40710.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-11-01,38023.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2019-12-01,35483.0,0.0,1220.0,0.105,191008.0,435.53,0.071,0.0,0.2769999999999999,0.267,0.002,0.003,0.38
1075,2020-01-01,33586.0,0.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-02-01,35373.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-03-01,25597.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-04-01,19889.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-05-01,29777.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-06-01,36995.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-07-01,40606.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-08-01,37329.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-09-01,40124.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-10-01,36773.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-11-01,27490.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2020-12-01,28280.0,1.0,1220.0,0.106,195230.0,428.85,0.086086086086086,0.0,0.3713713713713714,0.2692692692692692,0.0,0.005005005005005,0.2682682682682683
1075,2021-01-01,23431.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-02-01,30475.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-03-01,33469.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-04-01,30379.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-05-01,37237.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-06-01,43760.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-07-01,40095.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-08-01,36349.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-09-01,39823.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-10-01,37714.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-11-01,34084.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2021-12-01,29195.0,1.0,1220.0,0.108,198806.0,428.31,0.094188376753507,0.0,0.345691382765531,0.2585170340681362,0.001002004008016,0.0040080160320641,0.2965931863727454
1075,2022-01-01,26978.0,1.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-02-01,30492.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-03-01,32277.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-04-01,32312.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-05-01,37394.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-06-01,38076.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-07-01,33096.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-08-01,30568.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-09-01,35003.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-10-01,33017.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-11-01,32556.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2022-12-01,29893.0,0.0,1220.0,0.11,203823.0,419.83,0.09,0.0,0.35,0.25,0.0,0.01,0.3
1075,2023-01-01,27459.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-02-01,29695.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-03-01,31977.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-04-01,30877.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-05-01,34387.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-06-01,36371.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-07-01,32093.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-08-01,29664.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-09-01,33268.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-10-01,31434.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-11-01,31052.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2023-12-01,28664.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026
1075,2024-01-01,27526.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-02-01,29855.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-03-01,30857.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-04-01,32108.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-05-01,31198.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-06-01,32651.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-07-01,31805.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-08-01,30771.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-09-01,32787.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-10-01,32925.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-11-01,34193.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2024-12-01,31051.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561
1075,2025-01-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-02-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-03-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-04-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-05-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-06-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-07-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-08-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-09-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-10-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-11-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2025-12-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092
1075,2026-01-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-02-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-03-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-04-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-05-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-06-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-07-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-08-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-09-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-10-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-11-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2026-12-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081
1075,2027-01-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-02-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-03-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-04-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-05-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-06-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-07-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-08-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-09-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-10-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-11-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2027-12-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193
1075,2028-01-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-02-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-03-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-04-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-05-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-06-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-07-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
1075,2028-08-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417
