ZNR,Public_Transport_Id
1217,1281
1217,1283
1217,1284
1217,1305
1217,1325
1217,1335
1217,1381
1217,1428
1217,1429
1217,1435
1217,1500
1217,1501
1217,1502
1217,1503
1217,1504
1217,1505
1217,1613
1217,1614
1217,1615
1217,1616
1217,1694
1217,1695
1217,1736
1217,1737
1217,1739
1217,1745
1217,1757
1217,2001
1217,2096
1217,3256
1217,3260
1217,3261
1217,3266
1217,3271
1217,3274
1217,3275
1217,3381
1217,3383
1217,3384
1217,3391
1217,3392
1217,3395
1217,3396
1217,3714
1217,3716
1217,3719
1217,3720
1217,3772
1217,3773
1217,3777
1217,3820
1217,3998
1217,3999
1217,4000
1217,4001
1217,4002
1217,4003
1217,4004
1217,4123
1217,4182
1217,4212
1217,4294
1217,4321
1217,4359
1217,4371
1217,4415
1217,4417
1217,4473
1217,4561
1217,4575
1217,4585
1217,4586
1218,4037
1219,5
1219,107
1219,208
1219,255
1219,296
1219,367
1219,368
1219,369
1219,370
1219,371
1219,413
1219,431
1219,489
1219,846
1219,976
1219,1075
1219,1164
1219,1312
1219,1314
1219,1316
1219,1455
1219,1456
1219,1480
1219,1481
1219,1482
1219,1483
1219,1523
1219,1524
1219,1525
1219,1526
1219,1528
1219,1746
1219,1751
1219,1752
1219,1753
1219,1754
1219,1755
1219,2150
1219,2151
1219,2152
1219,2153
1219,2154
1219,2220
1219,2221
1219,2316
1219,2427
1219,2438
1219,2439
1219,2441
1219,2445
1219,2447
1219,2748
1219,2755
1219,2770
1219,2773
1219,2783
1219,2784
1219,3147
1219,3619
1219,3635
1219,3637
1219,3638
1219,3654
1219,3738
1219,3854
1219,3868
1219,3869
1219,4026
1219,4041
1219,4148
1219,4149
1219,4150
1219,4151
1219,4157
1219,4158
1219,4159
1219,4160
1219,4161
1219,4426
1220,11
1220,40
1220,47
1220,81
1220,94
1220,148
1220,153
1220,154
1220,156
1220,157
1220,158
1220,159
1220,170
1220,189
1220,209
1220,213
1220,225
1220,226
1220,230
1220,231
1220,250
1220,317
1220,395
1220,396
1220,400
1220,459
1220,484
1220,487
1220,488
1220,529
1220,530
1220,531
1220,543
1220,546
1220,547
1220,550
1220,567
1220,568
1220,569
1220,570
1220,571
1220,572
1220,573
1220,574
1220,600
1220,634
1220,650
1220,747
1220,809
1220,978
1220,980
1220,1026
1220,1027
1220,1028
1220,1042
1220,1044
1220,1045
1220,1046
1220,1157
1220,1167
1220,1177
1220,1196
1220,1203
1220,1225
1220,1226
1220,1227
1220,1323
1220,1341
1220,1349
1220,1611
1220,1666
1220,1667
1220,1668
1220,1669
1220,1670
1220,1672
1220,1674
1220,1675
1220,1676
1220,1728
1220,1957
1220,1960
1220,1987
1220,1988
1220,2081
1220,2083
1220,2085
1220,2087
1220,2089
1220,2095
1220,2101
1220,2237
1220,2278
1220,2320
1220,2321
1220,2431
1220,2596
1220,2597
1220,2648
1220,3066
1220,3406
1220,3549
1220,3593
1220,3629
1220,3634
1220,3639
1220,3684
1220,3685
1220,3795
1220,3796
1220,3801
1220,3814
1220,3815
1220,3816
1220,3817
1220,3860
1220,3861
1220,3862
1220,3863
1220,3864
1220,3865
1220,3866
1220,3867
1220,4005
1220,4034
1220,4035
1220,4284
1220,4348
1220,4350
1220,4351
1220,4416
1220,4453
1220,4546
1220,4552
1221,232
1221,234
1221,385
1221,659
1221,698
1221,842
1221,1041
1221,1137
1221,1139
1221,1140
1221,1141
1221,1142
1221,1192
1221,1368
1221,1569
1221,1571
1221,1642
1221,2030
1221,2032
1221,2038
1221,2060
1221,2061
1221,2649
1221,2659
1221,2799
1221,2970
1221,2971
1221,2972
1221,2973
1221,2974
1221,2975
1221,2987
1221,2991
1221,2992
1221,2995
1221,2996
1221,3579
1221,3712
1221,3934
1221,3935
1221,3936
1221,3937
1221,3941
1221,3944
1221,4046
1221,4135
1221,4198
1221,4389
1222,47
1222,79
1222,80
1222,84
1222,102
1222,103
1222,104
1222,152
1222,155
1222,161
1222,229
1222,263
1222,264
1222,297
1222,303
1222,324
1222,328
1222,334
1222,344
1222,356
1222,377
1222,399
1222,404
1222,434
1222,435
1222,441
1222,442
1222,455
1222,460
1222,529
1222,532
1222,533
1222,534
1222,535
1222,536
1222,537
1222,538
1222,539
1222,540
1222,541
1222,542
1222,548
1222,549
1222,550
1222,576
1222,610
1222,665
1222,1024
1222,1029
1222,1030
1222,1167
1222,1259
1222,1260
1222,1281
1222,1283
1222,1284
1222,1303
1222,1305
1222,1321
1222,1322
1222,1324
1222,1325
1222,1335
1222,1381
1222,1428
1222,1429
1222,1457
1222,1459
1222,1614
1222,1616
1222,1694
1222,1695
1222,1728
1222,1736
1222,1737
1222,1739
1222,1745
1222,1757
1222,1758
1222,1759
1222,2096
1222,2320
1222,2321
1222,2431
1222,3163
1222,3164
1222,3170
1222,3173
1222,3256
1222,3266
1222,3271
1222,3381
1222,3392
1222,3649
1222,3714
1222,3715
1222,3716
1222,3719
1222,3720
1222,3744
1222,3877
1222,4000
1222,4001
1222,4002
1222,4003
1222,4004
1222,4123
1222,4203
1222,4294
1222,4321
1222,4352
1222,4359
1222,4371
1222,4415
1222,4417
1222,4561
1222,4575
1222,4585
1222,4586
1222,4604
1223,69
1223,70
1223,86
1223,87
1223,88
1223,249
1223,296
1223,369
1223,370
1223,371
1223,392
1223,393
1223,821
1223,848
1223,984
1223,1263
1223,1264
1223,1314
1223,1392
1223,1393
1223,1394
1223,1480
1223,1481
1223,1482
1223,1483
1223,1485
1223,1486
1223,1487
1223,1490
1223,1491
1223,1493
1223,1496
1223,1746
1223,2002
1223,2004
1223,2005
1223,2436
1223,2437
1223,2438
1223,2439
1223,2441
1223,2443
1223,2445
1223,2447
1223,2456
1223,2457
1223,2616
1223,2617
1223,2618
1223,2619
1223,2632
1223,2633
1223,2755
1223,2778
1223,2782
1223,2783
1223,3115
1223,3116
1223,3119
1223,3120
1223,3125
1223,3126
1223,3127
1223,3128
1223,3132
1223,3133
1223,3627
1223,3628
1223,3630
1223,3632
1223,3854
1223,3869
1223,4148
1223,4149
1223,4158
1223,4159
1223,4160
1223,4161
1223,4272
1223,4273
1223,4274
1223,4275
1223,4343
1223,4344
1223,4386
1223,4426
1223,4458
1223,4461
1223,4572
1224,67
1224,119
1224,227
1224,418
1224,551
1224,621
1224,622
1224,953
1224,954
1224,955
1224,1153
1224,1750
1224,1894
1224,1895
1224,1899
1224,1947
1224,1948
1224,1949
1224,1955
1224,2077
1224,2098
1224,2266
1224,2269
1224,2270
1224,2271
1224,2274
1224,2872
1224,2875
1224,2876
1224,2882
1224,2883
1224,2884
1224,2885
1224,2886
1224,2919
1224,2920
1224,2922
1224,2928
1224,2931
1224,2932
1224,2933
1224,3517
1224,3520
1224,3526
1224,3669
1224,3799
1224,3824
1224,3825
1224,3826
1224,4433
1224,4434
1224,4483
1224,4573
1224,4574
1600,41
1600,78
1600,99
1600,151
1600,311
1600,314
1600,320
1600,361
1600,590
1600,591
1600,592
1600,752
1600,761
1600,770
1600,776
1600,781
1600,782
1600,785
1600,787
1600,795
1600,796
1600,797
1600,800
1600,935
1600,936
1600,937
1600,969
1600,1036
1600,1054
1600,1248
1600,1249
1600,1250
1600,1251
1600,1255
1600,1256
1600,1271
1600,1273
1600,1310
1600,1346
1600,1465
1600,1466
1600,1467
1600,1697
1600,1698
1600,1699
1600,1701
1600,1702
1600,1703
1600,1704
1600,2102
1600,2104
1600,2418
1600,2428
1600,2764
1600,2801
1600,3354
1600,3356
1600,3382
1600,3385
1600,3386
1600,3397
1600,3399
1600,3400
1600,3404
1600,3405
1600,3413
1600,3414
1600,3503
1600,3504
1600,3505
1600,3506
1600,3507
1600,3508
1600,3509
1600,3510
1600,3511
1600,3552
1600,3554
1600,3555
1600,3556
1600,3557
1600,3560
1600,3570
1600,3655
1600,3724
1600,3727
1600,3844
1600,3845
1600,4048
1600,4180
1600,4216
1600,4218
1600,4219
1600,4220
1600,4230
1600,4231
1600,4338
1600,4544
1600,4610
1603,200
1603,201
1603,336
1603,551
1603,621
1603,622
1603,956
1603,1379
1603,1448
1603,1449
1603,1750
1603,1840
1603,1894
1603,1895
1603,1897
1603,1898
1603,1900
1603,1924
1603,1925
1603,1936
1603,1947
1603,1948
1603,1949
1603,2105
1603,2586
1603,2587
1603,2588
1603,2810
1603,3662
1603,4129
1603,4323
1603,4330
1607,34
1607,58
1607,140
1607,170
1607,182
1607,189
1607,230
1607,231
1607,250
1607,396
1607,487
1607,571
1607,574
1607,575
1607,634
1607,673
1607,809
1607,902
1607,972
1607,1196
1607,1203
1607,1226
1607,1227
1607,1349
1607,1390
1607,1391
1607,1661
1607,1662
1607,1663
1607,1664
1607,1665
1607,1666
1607,1667
1607,1668
1607,1672
1607,1674
1607,2013
1607,2014
1607,2015
1607,2016
1607,2081
1607,2083
1607,2085
1607,2089
1607,2278
1607,2279
1607,2598
1607,2599
1607,2600
1607,2601
1607,2602
1607,2603
1607,2604
1607,2611
1607,3549
1607,3639
1607,3683
1607,3796
1607,3814
1607,3815
1607,3816
1607,3817
1607,4142
1607,4143
1607,4306
1607,4307
1607,4348
1607,4349
1607,4350
1607,4351
1607,4376
1607,4377
1607,4378
1607,4379
1608,44
1608,199
1608,321
1608,363
1608,505
1608,583
1608,584
1608,608
1608,609
1608,625
1608,626
1608,629
1608,653
1608,655
1608,656
1608,777
1608,778
1608,779
1608,780
1608,794
1608,799
1608,800
1608,801
1608,970
1608,1037
1608,1038
1608,1058
1608,1237
1608,1238
1608,1240
1608,1241
1608,1242
1608,1243
1608,1254
1608,1290
1608,1380
1608,1464
1608,1557
1608,1560
1608,1562
1608,1563
1608,1564
1608,1565
1608,1566
1608,1567
1608,1568
1608,1990
1608,2651
1608,2652
1608,2653
1608,2655
1608,2660
1608,2661
1608,3404
1608,3405
1608,3409
1608,3410
1608,3504
1608,3505
1608,3565
1608,3566
1608,3691
1608,3747
1608,3751
1608,3754
1608,3882
1608,3909
1608,4086
1608,4092
1608,4125
1608,4126
1608,4173
1608,4383
1609,74
1609,75
1609,76
1609,162
1609,261
1609,262
1609,280
1609,281
1609,308
1609,338
1609,377
1609,380
1609,401
1609,411
1609,434
1609,808
1609,817
1609,819
1609,823
1609,1033
1609,1034
1609,1035
1609,1281
1609,1282
1609,1283
1609,1284
1609,1289
1609,1302
1609,1303
1609,1326
1609,1327
1609,1328
1609,1329
1609,1334
1609,1335
1609,1336
1609,1337
1609,1338
1609,1339
1609,1381
1609,1454
1609,1458
1609,1460
1609,1461
1609,1511
1609,1573
1609,1574
1609,1628
1609,1647
1609,1648
1609,1650
1609,1652
1609,1653
1609,1683
1609,1685
1609,1686
1609,1687
1609,1688
1609,1689
1609,1690
1609,1691
1609,1692
1609,1693
1609,2001
1609,2009
1609,2010
1609,2011
1609,2012
1609,2214
1609,3548
1609,3568
1609,3569
1609,3573
1609,3574
1609,3577
1609,3578
1609,3626
1609,3742
1609,3743
1609,3745
1609,3757
1609,4184
1609,4194
1609,4354
1609,4359
1609,4364
1609,4365
1609,4366
1609,4367
1609,4368
1609,4369
1609,4370
1609,4371
1609,4429
1610,74
1610,75
1610,76
1610,162
1610,228
1610,261
1610,262
1610,280
1610,281
1610,308
1610,338
1610,377
1610,380
1610,401
1610,411
1610,434
1610,808
1610,817
1610,819
1610,823
1610,1033
1610,1034
1610,1035
1610,1281
1610,1282
1610,1283
1610,1284
1610,1289
1610,1302
1610,1303
1610,1326
1610,1327
1610,1328
1610,1329
1610,1334
1610,1335
1610,1336
1610,1337
1610,1338
1610,1339
1610,1381
1610,1458
1610,1460
1610,1461
1610,1511
1610,1573
1610,1574
1610,1628
1610,1647
1610,1650
1610,1652
1610,1653
1610,1683
1610,1685
1610,1686
1610,1687
1610,1688
1610,1689
1610,1690
1610,1691
1610,1692
1610,1693
1610,2001
1610,2009
1610,2010
1610,2011
1610,2012
1610,2214
1610,3548
1610,3568
1610,3569
1610,3573
1610,3574
1610,3577
1610,3578
1610,3626
1610,3742
1610,3743
1610,3745
1610,3757
1610,4184
1610,4194
1610,4354
1610,4359
1610,4364
1610,4365
1610,4366
1610,4367
1610,4368
1610,4369
1610,4370
1610,4371
1610,4429
1611,134
1611,135
1611,705
1611,706
1611,707
1611,714
1611,715
1611,716
1611,717
1611,723
1611,724
1611,840
1611,1355
1611,1359
1611,1360
1611,1362
1611,1582
1611,1583
1611,1584
1611,1592
1611,1593
1611,1594
1611,2326
1611,3017
1611,3024
1611,3829
1611,3833
1611,3834
1611,4419
1611,4567
1611,4568
1611,4569
1612,122
1612,129
1612,150
1612,181
1612,245
1612,470
1612,471
1612,625
1612,626
1612,777
1612,816
1612,970
1612,1036
1612,1039
1612,1040
1612,1056
1612,1057
1612,1101
1612,1102
1612,1103
1612,1115
1612,1123
1612,1134
1612,1204
1612,1243
1612,1245
1612,1246
1612,1255
1612,1256
1612,1272
1612,1307
1612,1308
1612,1309
1612,1380
1612,1465
1612,1466
1612,1467
1612,1558
1612,1559
1612,1561
1612,1562
1612,1631
1612,1707
1612,1954
1612,1991
1612,2027
1612,2028
1612,2029
1612,2031
1612,2201
1612,2202
1612,2310
1612,2645
1612,2646
1612,2647
1612,2650
1612,2654
1612,2656
1612,2657
1612,2660
1612,2661
1612,2662
1612,3354
1612,3355
1612,3356
1612,3361
1612,3365
1612,3369
1612,3400
1612,3401
1612,3403
1612,3413
1612,3414
1612,3504
1612,3505
1612,3567
1612,3570
1612,3724
1612,3727
1612,3756
1612,3845
1612,3859
1612,4048
1612,4051
1612,4216
1613,3
1613,26
1613,45
1613,378
1613,379
1613,599
1613,623
1613,881
1613,889
1613,890
1613,891
1613,892
1613,895
1613,896
1613,897
1613,898
1613,905
1613,907
1613,908
1613,909
1613,910
1613,1136
1613,1959
1613,2668
1613,3304
1613,3305
1613,3464
1613,3469
1613,3470
1613,3477
1613,3478
1613,3483
1613,3487
1613,3488
1613,3489
1613,3491
1613,3492
1613,3493
1613,3495
1613,3728
1613,3729
1613,3732
1613,3739
1613,3924
1613,4043
1613,4224
1613,4425
1613,4518
1613,4519
1613,4520
1614,593
1614,667
1614,668
1614,894
1614,895
1614,896
1614,897
1614,899
1614,906
1614,911
1614,912
1614,1207
1614,1742
1614,2020
1614,2667
1614,2668
1614,2669
1614,2670
1614,3276
1614,3282
1614,3283
1614,3313
1614,3316
1614,3317
1614,3319
1614,3617
1614,3618
1614,3728
1614,3729
1614,3739
1614,4043
1614,4095
1614,4096
1614,4097
1614,4223
1614,4400
1614,4425
1614,4468
1614,4524
1614,4527
1615,25
1615,27
1615,54
1615,116
1615,117
1615,118
1615,173
1615,397
1615,498
1615,500
1615,506
1615,771
1615,772
1615,786
1615,789
1615,918
1615,1340
1615,1406
1615,1407
1615,1408
1615,1409
1615,1410
1615,1413
1615,1416
1615,1417
1615,1418
1615,1419
1615,1420
1615,1421
1615,1424
1615,1425
1615,1426
1615,1430
1615,1431
1615,1433
1615,1470
1615,1471
1615,1472
1615,1474
1615,1476
1615,1478
1615,1600
1615,1654
1615,1655
1615,1680
1615,1681
1615,1682
1615,1729
1615,1730
1615,1732
1615,2746
1615,2747
1615,2757
1615,2760
1615,2765
1615,2766
1615,2767
1615,2771
1615,2772
1615,3247
1615,3248
1615,3249
1615,3253
1615,3257
1615,3258
1615,3259
1615,3263
1615,3270
1615,3642
1615,3774
1615,3797
1615,3908
1615,3988
1615,3989
1615,3990
1615,3991
1615,3992
1615,3993
1615,4463
1616,13
1616,14
1616,163
1616,260
1616,282
1616,283
1616,290
1616,291
1616,292
1616,293
1616,308
1616,446
1616,509
1616,511
1616,1035
1616,1304
1616,1330
1616,1331
1616,1333
1616,1427
1616,1450
1616,1451
1616,1452
1616,1453
1616,1454
1616,1462
1616,1612
1616,1644
1616,1645
1616,1646
1616,1647
1616,1648
1616,1649
1616,1650
1616,1651
1616,1652
1616,1653
1616,1656
1616,1657
1616,1658
1616,1659
1616,1660
1616,1685
1616,1740
1616,2012
1616,2155
1616,2156
1616,2744
1616,2745
1616,2751
1616,2752
1616,2758
1616,2759
1616,2768
1616,2774
1616,2775
1616,2935
1616,3180
1616,3181
1616,3182
1616,3183
1616,3184
1616,3186
1616,3187
1616,3188
1616,3843
1616,4033
1616,4194
1616,4202
1616,4209
1616,4214
1616,4331
1616,4360
1616,4361
1616,4362
1616,4363
1616,4399
1616,4429
1616,4451
1616,4454
1616,4455
1616,4470
1616,4471
1616,4550
1617,21
1617,89
1617,90
1617,109
1617,430
1617,475
1617,758
1617,759
1617,760
1617,767
1617,828
1617,829
1617,830
1617,948
1617,949
1617,959
1617,960
1617,961
1617,989
1617,994
1617,995
1617,996
1617,1006
1617,1017
1617,1018
1617,1081
1617,1178
1617,1179
1617,1180
1617,1181
1617,1265
1617,1635
1617,1741
1617,1974
1617,1994
1617,1995
1617,2106
1617,2204
1617,2292
1617,2295
1617,2305
1617,2342
1617,2343
1617,2344
1617,2345
1617,2346
1617,2912
1617,2913
1617,2921
1617,3512
1617,3513
1617,3542
1617,3603
1617,3607
1617,3631
1617,3646
1617,3663
1617,3665
1617,3666
1617,3875
1617,3883
1617,4077
1617,4078
1617,4207
1617,4269
1617,4431
1617,4432
1617,4443
1617,4444
1617,4445
1617,4562
1618,43
1618,268
1618,474
1618,838
1618,1185
1618,1186
1618,1399
1618,2165
1618,2347
1618,2348
1618,2349
1618,2350
1618,2351
1618,2357
1618,2358
1618,2359
1618,2360
1618,2361
1618,2362
1618,2363
1618,2364
1618,2365
1618,2366
1618,2367
1618,2877
1618,2878
1618,2879
1618,2887
1618,2888
1618,2890
1618,2891
1618,3523
1618,3524
1618,4174
1618,4175
1618,4176
1618,4177
1618,4178
1618,4179
1618,4589
1618,4590
1618,4595
1618,4596
1619,12
1619,145
1619,285
1619,343
1619,503
1619,566
1619,670
1619,671
1619,675
1619,676
1619,677
1619,678
1619,680
1619,681
1619,683
1619,686
1619,687
1619,851
1619,869
1619,922
1619,924
1619,933
1619,1116
1619,1175
1619,1176
1619,1234
1619,1235
1619,2120
1619,2121
1619,2122
1619,2123
1619,2167
1619,2169
1619,2182
1619,2248
1619,2324
1619,2372
1619,2373
1619,2380
1619,2432
1619,2433
1619,2963
1619,2964
1619,2976
1619,2977
1619,2978
1619,2979
1619,3343
1619,3346
1619,3347
1619,3350
1619,4049
1619,4327
1619,4406
1619,4407
1620,188
1620,288
1620,343
1620,492
1620,595
1620,596
1620,597
1620,859
1620,860
1620,862
1620,865
1620,871
1620,872
1620,873
1620,874
1620,2054
1620,2374
1620,2375
1620,2376
1620,2377
1620,2963
1620,2988
1620,3289
1620,3292
1620,3294
1620,3297
1620,3318
1620,3321
1620,3344
1620,3345
1620,3673
1620,3873
1620,4305
1621,74
1621,75
1621,76
1621,162
1621,228
1621,261
1621,262
1621,280
1621,281
1621,308
1621,338
1621,377
1621,380
1621,401
1621,411
1621,434
1621,808
1621,817
1621,819
1621,823
1621,1033
1621,1034
1621,1035
1621,1281
1621,1282
1621,1283
1621,1284
1621,1289
1621,1302
1621,1303
1621,1326
1621,1327
1621,1328
1621,1329
1621,1334
1621,1335
1621,1336
1621,1337
1621,1338
1621,1339
1621,1381
1621,1458
1621,1460
1621,1461
1621,1511
1621,1573
1621,1574
1621,1628
1621,1647
1621,1650
1621,1652
1621,1653
1621,1683
1621,1685
1621,1686
1621,1687
1621,1688
1621,1689
1621,1690
1621,1691
1621,1692
1621,1693
1621,2001
1621,2009
1621,2010
1621,2011
1621,2012
1621,2214
1621,3548
1621,3568
1621,3569
1621,3573
1621,3574
1621,3577
1621,3578
1621,3626
1621,3742
1621,3743
1621,3745
1621,3757
1621,4184
1621,4194
1621,4354
1621,4359
1621,4364
1621,4365
1621,4366
1621,4367
1621,4368
1621,4369
1621,4370
1621,4371
1621,4429
1622,923
1622,2720
1622,2721
1622,2725
1622,2736
1622,3788
1622,3914
1622,3946
1622,3953
1622,3961
1622,4006
1622,4308
1622,4309
1622,4310
1622,4387
1622,4474
1623,901
1623,1829
1623,1832
1623,2576
1623,2577
1623,4208
1623,4603
1624,258
1624,270
1624,497
1624,1049
1624,1050
1624,1202
1624,1940
1624,2262
1624,2263
1624,2330
1624,2354
1624,2355
1624,2356
1624,2368
1624,2369
1624,2370
1624,2858
1624,2860
1624,2944
1624,3658
1624,3659
1624,3660
1624,3661
1624,4079
1624,4485
1624,4576
1624,4577
1624,4578
1624,4579
1624,4580
1624,4597
1625,55
1625,66
1625,153
1625,156
1625,157
1625,158
1625,159
1625,174
1625,209
1625,213
1625,225
1625,226
1625,317
1625,350
1625,351
1625,352
1625,353
1625,400
1625,436
1625,437
1625,438
1625,439
1625,440
1625,459
1625,488
1625,530
1625,531
1625,567
1625,568
1625,600
1625,661
1625,747
1625,803
1625,804
1625,978
1625,979
1625,980
1625,981
1625,982
1625,1026
1625,1027
1625,1028
1625,1042
1625,1059
1625,1177
1625,1183
1625,1184
1625,1188
1625,1225
1625,1244
1625,1247
1625,1323
1625,1341
1625,1347
1625,1531
1625,1532
1625,1533
1625,1534
1625,1611
1625,1957
1625,1958
1625,1973
1625,1987
1625,1988
1625,2052
1625,2053
1625,2095
1625,2306
1625,2597
1625,2802
1625,3383
1625,3384
1625,3391
1625,3402
1625,3406
1625,3408
1625,3411
1625,3412
1625,3415
1625,3553
1625,3559
1625,3564
1625,3580
1625,3586
1625,3593
1625,3624
1625,3634
1625,3686
1625,3801
1625,3847
1625,3860
1625,3861
1625,3862
1625,3863
1625,3864
1625,3865
1625,3866
1625,3867
1625,4005
1625,4034
1625,4035
1625,4197
1625,4311
1625,4416
1625,4546
1625,4552
1625,4553
1626,37
1626,38
1626,659
1626,1041
1626,1060
1626,2030
1626,2033
1626,2037
1626,2043
1626,2044
1626,2048
1626,2055
1626,2060
1626,2061
1626,2062
1626,2063
1626,2064
1626,2065
1626,2066
1626,2075
1626,2147
1626,2713
1626,2734
1626,2738
1626,3013
1626,3903
1626,3904
1626,3936
1626,3937
1626,3939
1626,3952
1626,4198
1627,54
1627,77
1627,78
1627,113
1627,114
1627,117
1627,183
1627,240
1627,309
1627,310
1627,311
1627,312
1627,313
1627,314
1627,325
1627,337
1627,374
1627,375
1627,427
1627,461
1627,499
1627,502
1627,506
1627,507
1627,517
1627,528
1627,666
1627,765
1627,766
1627,783
1627,784
1627,785
1627,792
1627,793
1627,824
1627,841
1627,968
1627,1054
1627,1117
1627,1249
1627,1251
1627,1252
1627,1253
1627,1261
1627,1262
1627,1273
1627,1274
1627,1275
1627,1277
1627,1434
1627,1435
1627,1468
1627,1469
1627,1470
1627,1471
1627,1473
1627,1474
1627,1475
1627,1476
1627,1477
1627,1479
1627,1654
1627,1655
1627,1697
1627,1698
1627,1699
1627,1700
1627,1701
1627,1702
1627,1703
1627,1704
1627,1731
1627,1733
1627,1971
1627,1972
1627,2136
1627,2137
1627,2138
1627,2139
1627,2140
1627,2141
1627,2142
1627,2143
1627,2144
1627,2145
1627,2146
1627,3254
1627,3259
1627,3270
1627,3382
1627,3386
1627,3508
1627,3509
1627,3511
1627,3550
1627,3597
1627,3761
1627,3762
1627,3766
1627,3767
1627,3774
1627,3778
1627,3821
1627,3844
1627,3923
1627,4045
1627,4124
1627,4218
1627,4219
1627,4220
1627,4229
1627,4230
1627,4231
1627,4544
1627,4545
1627,4610
4001,17
4001,208
4001,254
4001,428
4001,429
4001,489
4001,769
4001,846
4001,976
4001,977
4001,1075
4001,1076
4001,1077
4001,1147
4001,1312
4001,1313
4001,1315
4001,1316
4001,1317
4001,1530
4001,1943
4001,2150
4001,2151
4001,2152
4001,2153
4001,2315
4001,2316
4001,2434
4001,2435
4001,2444
4001,2445
4001,2446
4001,2627
4001,2784
4001,3152
4001,3153
4001,3155
4001,3635
4001,3637
4001,3638
4001,3654
4001,4041
4001,4150
4001,4151
4001,4152
4001,4153
4001,4154
4001,4155
4001,4156
4001,4157
4001,4289
4001,4426
4002,59
4002,60
4002,149
4002,212
4002,483
4002,501
4002,504
4002,746
4002,754
4002,810
4002,1032
4002,1061
4002,1062
4002,1064
4002,1066
4002,1383
4002,1384
4002,1387
4002,1978
4002,1979
4002,1982
4002,1983
4002,2309
4002,2785
4002,2786
4002,2787
4002,2789
4002,2790
4002,2791
4002,2794
4002,2797
4002,2798
4002,2803
4002,2804
4002,2805
4002,2806
4002,3527
4002,3528
4002,3529
4002,3530
4002,3531
4002,3533
4002,3608
4002,3681
4002,3682
4002,3746
4002,3791
4002,4039
4002,4052
4002,4053
4002,4054
4002,4100
4002,4132
4002,4139
4002,4140
4002,4141
4002,4142
4002,4143
4002,4170
4002,4187
4002,4188
4002,4189
4002,4190
4002,4191
4002,4201
4003,46
4003,164
4003,165
4003,169
4003,603
4003,604
4003,605
4003,615
4003,616
4003,807
4003,941
4003,1014
4003,1016
4003,1021
4003,1350
4003,1353
4003,1535
4003,1760
4003,1766
4003,1767
4003,1776
4003,1777
4003,1782
4003,1797
4003,1798
4003,1844
4003,1845
4003,1847
4003,1848
4003,1859
4003,1866
4003,1874
4003,1879
4003,1941
4003,1944
4003,1945
4003,1953
4003,2386
4003,2494
4003,2495
4003,2503
4003,2504
4003,2508
4003,2509
4003,2525
4003,2528
4003,2529
4003,2530
4003,2531
4003,2532
4003,2535
4003,2837
4003,2936
4003,3532
4003,3790
4003,3792
4003,3798
4003,4032
4003,4131
4003,4133
4003,4398
4003,4540
4004,98
4004,120
4004,286
4004,301
4004,327
4004,362
4004,424
4004,593
4004,601
4004,649
4004,662
4004,664
4004,749
4004,750
4004,900
4004,913
4004,914
4004,915
4004,919
4004,920
4004,921
4004,1696
4004,1700
4004,1705
4004,1706
4004,1710
4004,1711
4004,1712
4004,1713
4004,2161
4004,2301
4004,2302
4004,2675
4004,2761
4004,2763
4004,2769
4004,3332
4004,3333
4004,3385
4004,3389
4004,3390
4004,3393
4004,3394
4004,3398
4004,3558
4004,3561
4004,3616
4004,4072
4004,4097
4004,4098
4004,4215
4004,4221
4004,4222
4004,4226
4004,4227
4004,4228
4004,4229
4004,4319
4004,4400
4004,4606
4005,30
4005,77
4005,78
4005,113
4005,114
4005,117
4005,183
4005,240
4005,259
4005,309
4005,310
4005,311
4005,312
4005,313
4005,314
4005,325
4005,337
4005,374
4005,375
4005,409
4005,427
4005,461
4005,491
4005,499
4005,502
4005,506
4005,507
4005,517
4005,528
4005,666
4005,765
4005,766
4005,783
4005,784
4005,792
4005,793
4005,802
4005,824
4005,841
4005,968
4005,1054
4005,1117
4005,1129
4005,1249
4005,1251
4005,1252
4005,1253
4005,1261
4005,1262
4005,1273
4005,1274
4005,1275
4005,1276
4005,1277
4005,1434
4005,1435
4005,1468
4005,1469
4005,1471
4005,1473
4005,1475
4005,1476
4005,1477
4005,1479
4005,1500
4005,1503
4005,1654
4005,1655
4005,1698
4005,1699
4005,1701
4005,1702
4005,1703
4005,1704
4005,1731
4005,1733
4005,1971
4005,1972
4005,2103
4005,2104
4005,2136
4005,2137
4005,2138
4005,2139
4005,2140
4005,2141
4005,2142
4005,2143
4005,2144
4005,2145
4005,2146
4005,3254
4005,3255
4005,3259
4005,3260
4005,3270
4005,3274
4005,3275
4005,3386
4005,3508
4005,3509
4005,3550
4005,3597
4005,3761
4005,3762
4005,3766
4005,3767
4005,3772
4005,3773
4005,3774
4005,3778
4005,3821
4005,3923
4005,4045
4005,4124
4005,4181
4005,4182
4005,4212
4005,4218
4005,4219
4005,4230
4005,4231
4005,4544
4005,4545
4005,4610
4006,47
4006,79
4006,80
4006,81
4006,94
4006,102
4006,103
4006,104
4006,152
4006,153
4006,156
4006,157
4006,158
4006,159
4006,174
4006,209
4006,225
4006,226
4006,317
4006,323
4006,324
4006,328
4006,344
4006,399
4006,400
4006,459
4006,460
4006,488
4006,529
4006,530
4006,531
4006,532
4006,533
4006,534
4006,537
4006,538
4006,539
4006,543
