ZNR,DATE,DTVMS,ISTCOVID19,BEZIRK,AUSPENDLER,POP,PKW_DENSITY,BICYCLE,BIKESHARING,BY_FOOT,CAR,CARSHARING,MOTORBIKE,PUBLIC_TRANSPORT,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet,DTVMS_full_exog,DTVMS_full_noex,DTVMS_full_prophet,DTVMS_ensemble
1187,2028-04-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,23016.12570357753,17779.792873780967,17786.120916019005,23016.12570357753,17779.792873780967,17786.120916019005,17873.052590665415
1187,2028-05-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,22254.151513575867,18231.95114995419,18579.274104047905,22254.151513575867,18231.95114995419,18579.274104047905,18405.354794153012
1187,2028-06-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,22996.96373058273,18940.38281423636,19233.11534423848,22996.96373058273,18940.38281423636,19233.11534423848,19098.1640700856
1187,2028-07-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,26066.808208963368,19941.88540708367,19029.973323613507,26066.808208963368,19941.88540708367,19029.973323613507,19777.783080614863
1187,2028-08-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,24420.28196372144,18531.742820498195,17736.80097091077,24420.28196372144,18531.742820498195,17736.80097091077,18398.27482235394
1187,2028-09-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,22795.84263480245,18764.06082063334,18992.823793932457,22795.84263480245,18764.06082063334,18992.823793932457,18902.399794032837
1187,2028-10-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,22839.5727142258,18568.92236640039,18783.430962126,22839.5727142258,18568.92236640039,18783.430962126,18707.193932469094
1187,2028-11-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,22857.07329083513,18239.58128041267,18282.59642230868,22857.07329083513,18239.58128041267,18282.59642230868,18332.94372812808
1187,2028-12-01,,0.0,1230.0,0.1628408548638417,125349.78,529.1316253824475,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,21434.9290022371,16945.53855408787,17342.42335385071,21434.9290022371,16945.53855408787,17342.42335385071,17141.823178320046
1187,2029-01-01,,0.0,1230.0,0.1628012938902296,126335.03,529.1312386322245,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,21202.630598806136,15959.430136485274,16012.503484258228,21202.630598806136,15959.430136485274,16012.503484258228,16066.700769144187
